노드링크 유형,노드 WKT,노드 ID,노드 유형 코드,링크 WKT,링크 ID,링크 유형 코드,시작노드 ID,종료노드 ID,링크 길이,시군구코드,시군구명,읍면동코드,읍면동명,경도,위도
NODE,POINT(126.92669849828411 37.581395725928864),40863,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92669849828413,37.581395725928864
NODE,POINT(126.92720198438042 37.58138638970794),40875,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92720198438042,37.58138638970794
NODE,POINT(126.9281317453203 37.580156877933824),40882,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.9281317453203,37.580156877933824
NODE,POINT(126.92832333901191 37.58027142062044),40942,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92832333901192,37.58027142062044
NODE,POINT(126.93026618417856 37.57829396433249),40947,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93026618417856,37.57829396433249
NODE,POINT(126.93060166118704 37.57828939427074),40949,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93060166118704,37.57828939427074
NODE,POINT(126.92692614528367 37.581653213673206),40955,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.92692614528367,37.581653213673206
NODE,POINT(126.93396825061947 37.58012646035528),58549,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93396825061949,37.58012646035528
NODE,POINT(126.92746989153358 37.561938007036154),55664,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.92746989153358,37.56193800703616
NODE,POINT(126.94648545012308 37.56639925962853),46549,0.0,,0,,,,,1141000000,서대문구,1141011300,대신동,126.94648545012308,37.56639925962853
NODE,POINT(126.94680754706911 37.56626667047624),46550,0.0,,0,,,,,1141000000,서대문구,1141011300,대신동,126.94680754706911,37.56626667047624
NODE,POINT(126.9311249896042 37.56692232589392),52126,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.9311249896042,37.56692232589392
NODE,POINT(126.93380708610299 37.58027741267843),58519,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.933807086103,37.58027741267843
NODE,POINT(126.93502083599421 37.586589832820444),56954,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.9350208359942,37.58658983282045
NODE,POINT(126.93479649176116 37.58662632545252),56956,0.0,,0,,,,,1141000000,서대문구,1141011800,홍은동,126.93479649176116,37.58662632545252
NODE,POINT(126.92734901141561 37.565038891433694),54832,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.9273490114156,37.565038891433694
NODE,POINT(126.93066285998388 37.56300866927883),55147,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93066285998388,37.56300866927883
NODE,POINT(126.93099041187678 37.563210251884065),55148,0.0,,0,,,,,1141000000,서대문구,1141011700,연희동,126.93099041187678,37.56321025188407
NODE,POINT(126.94852735896077 37.557108730323314),56274,0.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.94852735896076,37.557108730323314
NODE,POINT(126.9469558875388 37.55687261852983),56275,2.0,,0,,,,,1141000000,서대문구,1141011200,대현동,126.9469558875388,37.55687261852983
NODE,POINT(126.93450289794296 37.55603736994543),56278,2.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.93450289794296,37.55603736994543
NODE,POINT(126.92940625500154 37.557856577115146),56279,2.0,,0,,,,,1141000000,서대문구,1141011600,창천동,126.92940625500154,37.557856577115146
NODE,POINT(126.94324021449509 37.56263226517024),56280,2.0,,0,,,,,1141000000,서대문구,1141011300,대신동,126.94324021449508,37.56263226517024
NODE,POINT(126.9434916021059 37.562849796192936),56281,0.0,,0,,,,,1141000000,서대문구,1141011300,대신동,126.9434916021059,37.562849796192936
